300
2
2
0.36229607 0.91393262
1.0094041 0.36796141
0.40997845 0.61428082
0.24236569 1.4798243
-0.16010395 0.95850909
1.4982055 0.47619438
0.65935791 0.50270289
0.058158483 1.1864792
0.69521308 0.54747123
0.18254484 0.9690389
0.60845792 0.72376132
0.54019535 0.66307509
0.2571691 0.91657406
0.98605853 0.62238932
-0.2660794 0.7590571
1.2717223 1.2724586
0.16648173 0.86102688
0.87853283 1.0025357
0.77281785 0.53636074
0.26062289 0.69217366
-0.35440448 0.7187466
1.3876894 1.2824174
0.77790654 0.61853516
0.56073946 0.22204722
0.79006374 0.58626235
0.45826468 0.36025059
0.073330007 0.96609139
1.244868 0.50033957
-0.040532462 0.91603243
1.2045337 0.82096338
0.38413841 0.71309352
0.44999427 1.2533628
0.32560727 0.73963875
0.52628726 1.2596279
0.74404132 0.59675813
0.37080401 0.61037099
-0.089222841 0.97250962
1.4454998 0.43357068
-0.10010888 0.76667321
1.0136837 1.3739074
0.86494833 0.4991982
0.47179121 0.10330302
0.98567575 0.16359888
0.12349378 0.081966355
0.64928102 0.60386199
0.26850519 0.96132946
-0.27728945 0.86135441
1.4425607 0.87936336
0.84802294 0.50086641
0.3594465 0.34810719
0.05256103 0.99860978
1.5142317 0.0079579223
-0.40789878 0.6897884
1.4636042 1.2824378
0.90255243 0.40285408
0.26721054 0.3052074
0.69611448 0.66411757
0.48566735 0.55242413
0.074129581 0.99005884
1.3762416 0.23964056
0.90243948 0.30800495
0.02292967 0.61195201
0.45648658 0.61560112
0.23513529 1.3952059
0.4357166 0.89957744
1.0895454 0.060391728
-0.055865962 0.85683888
1.0977539 1.0763009
0.068176389 0.76423961
0.78560787 1.3924317
0.48645946 0.78033984
0.60949111 0.80772269
-0.2096746 0.72220212
1.1336855 1.4393393
-0.041685317 0.86048865
1.0866179 1.0651686
0.26753291 0.90837646
0.95720136 0.65435076
0.064575166 0.99316305
1.4084662 0.19480358
-0.44086856 0.72527415
1.5598116 1.114334
0.73072588 0.66618913
0.58957052 0.29932195
0.61457098 0.78722388
0.8571201 0.10165297
0.13521445 0.98075891
1.2925079 0.28256983
-0.25408497 0.78313386
1.2809691 1.2071167
0.075032979 0.71124709
0.69179535 1.5477897
0.93105716 0.30089691
0.10470679 0.41575199
-0.05708167 0.89149147
1.1686146 0.9322477
0.64237988 0.74739295
0.69042915 0.340774
-0.32154295 0.65678823
1.2754546 1.5012189
0.94316608 0.31304038
0.2086805 0.22356579
0.71087503 0.52445215
0.14788835 0.97546065
0.27725351 0.68140262
0.44019508 1.4883448
0.26850811 0.70970339
0.49977243 1.4186591
0.7469393 0.60901213
0.41394866 0.54015666
0.7928195 0.55079037
0.34322473 0.52790242
0.402426 0.91281915
1.0861264 0.13888443
0.80135399 0.57107395
0.44013914 0.3580347
0.64477712 0.75528413
0.74638397 0.23556201
-0.020917524 0.79348034
0.94331521 1.3076735
0.61052322 0.77026528
0.71525335 0.37064362
0.8218767 0.56888247
0.57559383 0.059722245
0.29336077 0.82723284
0.73026937 0.99946851
0.47313988 0.59757143
0.19700579 1.4081746
0.67648309 0.68899935
0.53144133 0.52624547
0.66943771 0.68209141
0.4960517 0.59741747
0.72539163 0.49666581
0.10361204 0.99352443
0.55795449 0.59302467
0.1964861 1.238745
0.96410424 0.26550987
0.26599517 0.0054771998
0.20825671 0.80699879
0.73274601 1.1709945
0.16029304 0.98705947
1.4053664 0.0088815233
0.86971384 0.46650016
0.33045414 0.32374975
0.46401539 0.88500547
1.0497377 0.076308563
0.021207277 0.99843472
1.4977835 0.10355096
-0.12919632 0.85026139
1.1861063 1.0709708
0.89551234 0.44097295
0.39752892 0.12008123
0.14589551 0.7833128
0.73780942 1.2976848
-0.12806085 0.9624877
1.461527 0.4830887
0.81324214 0.39795864
0.01659466 0.87699062
0.38916591 0.91973954
1.1192174 0.10259298
-0.13807476 0.95161116
1.4367765 0.55622005
0.68983793 0.52803445
0.13515592 1.0363165
0.42241576 0.9032709
1.0580128 0.15069623
0.66320223 0.53177702
0.12118475 1.1093451
0.4741461 0.78191048
0.60901141 0.83335388
-0.37516606 0.75612855
1.4654335 1.1318787
0.11770555 0.91994345
1.0602591 0.76655996
0.82154071 0.46059725
0.16827713 0.68541259
-0.12878492 0.9806357
1.5532963 0.29616141
0.21138288 0.96527201
1.201086 0.3082512
-0.37718353 0.65204239
1.3774651 1.4355307
-0.12054595 0.97146893
1.4885571 0.41138884
0.63804233 0.60708094
0.26709417 0.98688596
0.51369768 0.85787803
1.0186117 0.025295421
0.19287674 0.93647361
1.0703722 0.59460741
0.47918248 0.82798755
0.75063944 0.59104556
0.53227758 0.84632409
0.98897737 0.040798787
0.32875821 0.75194561
0.55042076 1.216417
0.89668703 0.3922886
0.20584323 0.41311201
0.43163165 0.78174508
0.59946173 0.93370181
0.20335782 0.69909811
0.53243446 1.5105747
-0.3210322 0.84893447
1.499087 0.86649334
0.16901036 0.94543457
1.1116183 0.56456381
-0.30609125 0.64426142
1.2376965 1.5532663
-0.43327975 0.63398045
1.4750651 1.3904958
-0.12290044 0.91111851
1.3005567 0.80863988
-0.038930058 0.95342064
1.307834 0.60754323
-0.09050864 0.85596448
1.1420617 1.068164
0.50647444 0.6495173
0.30552301 1.2059795
0.046124555 0.99893308
1.5223749 0.0045608473
0.23835123 0.87539464
0.87089664 0.86813062
0.48941642 0.80532497
0.68358886 0.68225384
0.93487513 0.25009105
0.0067298589 0.50932461
0.57721359 0.53541607
0.083475389 1.328748
0.22602427 0.67137623
0.46249127 1.5671303
0.33952835 0.82581967
0.71365589 0.93413365
0.86822015 0.49510431
0.48561081 0.06529583
0.46718061 0.84167516
0.78986657 0.5484193
0.3921437 0.84868568
0.77514875 0.72561985
0.9527089 0.28446713
0.18307179 0.21417759
-0.21478333 0.82728708
1.2790149 1.0915939
-0.41893217 0.70789987
1.5002862 1.2097505
0.44970348 0.81091154
0.6806851 0.76753932
-0.15367253 0.82773781
1.1843246 1.1400708
0.17318593 0.95345831
1.1417103 0.49881056
0.99766362 0.064641543
0.042592611 0.04421974
0.58856392 0.57995433
0.179722 1.1966168
0.42028713 0.82431632
0.71026129 0.77805889
0.071383782 0.93571043
1.1419147 0.70548153
0.56089455 0.82751203
0.95019418 0.049851369
0.23776552 0.68371433
0.47473115 1.5227823
0.29110593 0.79483747
0.65824378 1.1229575
0.12028258 0.97074056
1.2381568 0.41871968
-0.48152414 0.58591348
1.548758 1.4199042
0.88286251 0.36284623
0.087183893 0.60551834
0.39900136 0.75415361
0.53545582 1.0974138
0.94040519 0.28856078
0.11682291 0.36180782
0.85964769 0.45310962
0.24683131 0.47650158
0.12049608 0.73934287
0.68514192 1.448195
0.75340515 0.51714689
0.18333597 0.8364253
0.87560594 0.48278138
0.48852009 0.030746128
0.56514037 0.62054014
0.25731829 1.1495399
0.25878468 0.67477638
0.44148615 1.5261962
0.76367271 0.60918748
0.45791617 0.43085071
0.83206528 0.44386375
0.15094045 0.67821258
-0.19476797 0.87685376
1.3342859 0.91016668
0.067003615 0.9908939
1.3862232 0.23411307
0.89980131 0.43628779
0.44821796 0.0065071327
0.71790856 0.61536962
0.37713838 0.66300708
-0.17440148 0.79281294
1.1637037 1.247244
0.62033206 0.76434416
0.71213651 0.35378653
0.64598548 0.52357346
0.092155777 1.1779139
0.78186107 0.48560303
0.15405925 0.80344129
0.97664636 0.19395977
0.10349456 0.18510462
-0.23680906 0.89737964
1.4472835 0.76304138
0.81420946 0.57715887
0.55375069 0.12579104
0.52216512 0.52022558
0.041484732 1.4841056
-0.13908197 0.82082844
1.1515025 1.1742812
0.55195022 0.7781924
0.64958823 0.60857254
0.60525608 0.6404438
0.32122403 0.98482794
0.025132082 0.99283111
1.4283669 0.23424256
0.77761662 0.60117048
0.47292411 0.37038764
0.15309584 0.97199619
1.2353312 0.35848397
0.071748041 0.89923781
1.0449823 0.89239013
0.0082438001 0.95628297
1.2655169 0.59331799
0.24751782 0.94454682
1.0970067 0.43500596
0.96231145 0.25397328
0.16064978 0.19477317
0.59138215 0.80380714
0.87194073 0.12910479
0.76077098 0.54743928
0.26764837 0.71220237
-0.4038322 0.7838527
1.555311 0.98242033
-0.015138533 0.96113873
1.3072793 0.5585326
0.85928887 0.5073911
0.46871451 0.12934801
0.7443893 0.46441245
0.057372395 1.0008477
-0.4076598 0.66723496
1.4461756 1.3461331
0.37472528 0.86930019
0.83560711 0.65638459
0.85314411 0.35594916
0.0039818794 0.78256202
0.011343489 0.94512486
1.2261834 0.66522276
0.30464792 0.94917369
1.1810255 0.1583924
0.29065162 0.66170549
0.39386299 1.5261164
-0.31576777 0.69227123
1.2926211 1.4122351
0.72658968 0.60801512
0.37107989 0.65140957
0.24830754 0.92558974
1.0189567 0.57948279
-0.3099342 0.74785274
1.336241 1.2548819
-0.17281188 0.70746082
1.0553607 1.5100294
0.16773765 0.6940015
0.55802441 1.551247
0.85430193 0.51188987
0.44949612 0.18065634
0.099112138 0.93885714
1.129598 0.67204213
0.16665025 0.9841817
1.3429056 0.12030599
0.044426519 0.88414276
1.0368431 0.96749479
0.27913901 0.88890487
0.89479923 0.74344569
-0.25340158 0.82952875
1.3463662 1.0418075
0.045111369 0.75694877
0.80116296 1.420215
0.92595375 0.26423636
0.0047991644 0.54635817
-0.30886143 0.76867664
1.3583239 1.189075
0.49604616 0.64318246
0.29103935 1.2456042
0.53943247 0.8295542
0.84932232 0.28982094
-0.2337573 0.81577635
1.2924144 1.1149005
0.30059433 0.9507187
